2025-05-14 18:31:33 - sac_trading - INFO - DB 엔진 생성 성공
2025-05-14 18:31:33 - sac_trading - INFO - DataCollector 초기화 완료: 1개 종목 대상
2025-05-14 18:31:33 - sac_trading - INFO - AAPL 데이터 로드 시작...
2025-05-14 18:31:35 - sac_trading - INFO - AAPL 데이터 로드 완료: 276495 행
2025-05-14 18:31:35 - sac_trading - INFO - 총 1/1 종목 데이터 로드 완료
2025-05-14 18:31:35 - sac_trading - INFO - DataProcessor 초기화 완료: 윈도우 크기 30
2025-05-14 18:31:35 - sac_trading - INFO - AAPL 데이터 전처리 시작
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9537702897061845
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9558249434970212
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9578795972878573
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9578795972878573
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9564413396342721
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9564413396342721
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9550030819806863
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9550030819806863
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9504828436408466
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9504828436408466
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9504828436408466
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9504828436408466
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9504828436408466
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9504828436408466
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9492500513663448
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9484281898500104
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9484281898500104
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9484281898500104
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9502773782617632
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9502773782617632
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9502773782617632
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9502773782617632
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9525374974316827
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9525374974316827
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9525374974316827
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9537702897061845
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9537702897061845
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9527429628107668
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9527429628107668
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9527429628107668
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9527429628107668
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9527429628107668
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9500719128826797
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9525374974316827
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9521265666735158
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9513047051571815
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9523320320525993
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9523320320525993
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9496609821245122
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9496609821245122
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9502773782617632
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9502773782617632
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9490445859872614
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9502773782617632
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9502773782617632
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9502773782617632
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9500719128826797
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9500719128826797
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9529484281898501
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9529484281898501
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9529484281898501
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9529484281898501
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9539757550852686
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9539757550852686
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9539757550852686
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9539757550852686
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9539757550852686
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9513047051571815
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9513047051571815
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9513047051571815
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9513047051571815
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9513047051571815
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9513047051571815
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9513047051571815
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9496609821245122
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9496609821245122
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9496609821245122
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9496609821245122
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9496609821245122
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9496609821245122
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9513047051571815
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9513047051571815
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.950893774399014
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.951510170536265
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.951510170536265
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.951510170536265
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.951510170536265
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9527429628107668
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9543866858434354
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9537702897061845
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9537702897061845
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9537702897061845
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9537702897061845
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9537702897061845
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9525374974316827
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9525374974316827
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9527429628107668
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9521265666735158
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9519211012944324
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:55 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9486336552290939
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9476063283336761
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9459626053010068
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9457571399219235
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9476063283336761
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9465790014382578
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9465790014382578
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9467844668173417
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9467844668173417
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9465790014382578
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9465790014382578
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9471953975755086
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9478117937127596
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9478117937127596
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9478117937127596
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9465790014382578
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9465790014382578
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9465790014382578
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9465790014382578
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9467844668173417
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9478117937127596
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9465790014382578
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9496609821245122
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9531538935689337
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9521265666735158
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9498664475035957
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.950893774399014
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.950893774399014
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.950893774399014
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.950893774399014
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.950893774399014
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9517156359153484
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9500719128826797
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9504828436408466
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9504828436408466
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9510992397780975
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9500719128826797
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9496609821245122
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9476063283336761
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9476063283336761
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.948222724470927
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9496609821245122
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.948017259091843
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9492500513663448
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9492500513663448
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9484281898500104
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.948017259091843
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9488391206081779
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9476063283336761
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9476063283336761
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.948222724470927
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9486336552290939
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9486336552290939
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.948222724470927
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.948222724470927
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9463735360591743
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9474008629545921
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9467844668173417
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9457571399219235
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9474008629545921
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9471953975755086
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9478117937127596
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9476063283336761
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.948017259091843
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9490240394493529
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9484281898500104
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9484281898500104
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.948017259091843
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9506883090199306
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9504828436408466
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9414423669611671
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9513047051571815
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9484240805424287
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9434970207520033
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9404150400657494
2025-05-14 18:31:56 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.9424696938565855
